user_id,graph_degree,graph_2hop_count,graph_comp_size,graph_clustering,graph_pagerank
161384,0,0,1,0.0,6e-06
161559,0,0,1,0.0,6e-06
161719,10,710,13672,0.0087,2.1e-05
161767,0,0,1,0.0,6e-06
161832,0,0,1,0.0,6e-06
162375,0,0,1,0.0,6e-06
162668,2,0,3,0.0,5.5e-05
162687,0,0,1,0.0,6e-06
162826,1,0,2,0.0,3.6e-05
163028,5,76,13672,0.0088,1.9e-05
163228,1,411,13672,0.0,7e-06
163556,0,0,1,0.0,6e-06
163856,0,0,1,0.0,6e-06
164607,0,0,1,0.0,6e-06
164630,0,0,1,0.0,6e-06
164911,0,0,1,0.0,6e-06
164934,3,1,5,0.0027,5.3e-05
165176,1,18,13672,0.0,8e-06
165332,0,0,1,0.0,6e-06
165375,0,0,1,0.0,6e-06
165482,0,0,1,0.0,6e-06
165813,0,0,1,0.0,6e-06
165870,50,1238,13672,0.004,6.1e-05
165889,0,0,1,0.0,6e-06
165965,0,0,1,0.0,6e-06
166506,0,0,1,0.0,6e-06
167236,0,0,1,0.0,6e-06
167365,1,0,2,0.0,3.6e-05
167420,0,0,1,0.0,6e-06
167760,11,1,13,0.0083,3.6e-05
167792,3,530,13672,0.0146,7e-06
167850,0,0,1,0.0,6e-06
168098,0,0,1,0.0,6e-06
168160,0,0,1,0.0,6e-06
168223,0,0,1,0.0,6e-06
168441,14,26,13672,0.0101,3.6e-05
168547,0,0,1,0.0,6e-06
169439,0,0,1,0.0,6e-06
169517,0,0,1,0.0,6e-06
169790,0,0,1,0.0,6e-06
169791,0,0,1,0.0,6e-06
169829,0,0,1,0.0,6e-06
169847,0,0,1,0.0,6e-06
169935,0,0,1,0.0,6e-06
170045,0,0,1,0.0,6e-06
170393,0,0,1,0.0,6e-06
171039,0,0,1,0.0,6e-06
171100,1,0,2,0.0,3.6e-05
171842,0,0,1,0.0,6e-06
172314,0,0,1,0.0,6e-06
172341,0,0,1,0.0,6e-06
172785,0,0,1,0.0,6e-06
173159,24,971,13672,0.0122,1.2e-05
173199,0,0,1,0.0,6e-06
173287,0,0,1,0.0,6e-06
173301,2,2,13672,0.0082,2.7e-05
173469,2,49,13672,0.0103,1.5e-05
173531,77,2665,13672,0.0033,7.6e-05
173608,0,0,1,0.0,6e-06
173858,0,0,1,0.0,6e-06
173917,0,0,1,0.0,6e-06
173991,1,2,4,0.0,2.4e-05
174103,1,0,2,0.0,3.6e-05
174469,0,0,1,0.0,6e-06
174641,2,1,13672,0.0,3.6e-05
174651,0,0,1,0.0,6e-06
174727,0,0,1,0.0,6e-06
174985,0,0,1,0.0,6e-06
175306,1,6,13672,0.0,1.2e-05
175398,2,0,3,0.0,5.5e-05
175599,1,0,2,0.0,3.6e-05
175700,2,0,3,0.0,5.5e-05
175821,0,0,1,0.0,6e-06
176010,0,0,1,0.0,6e-06
176090,0,0,1,0.0,6e-06
176276,0,0,1,0.0,6e-06
176925,0,0,1,0.0,6e-06
177199,1,0,2,0.0,3.6e-05
177213,0,0,1,0.0,6e-06
177396,0,0,1,0.0,6e-06
177836,0,0,1,0.0,6e-06
177936,0,0,1,0.0,6e-06
178075,1,0,2,0.0,3.6e-05
178100,0,0,1,0.0,6e-06
178541,0,0,1,0.0,6e-06
178645,0,0,1,0.0,6e-06
178733,0,0,1,0.0,6e-06
178757,0,0,1,0.0,6e-06
178788,0,0,1,0.0,6e-06
178941,0,0,1,0.0,6e-06
179093,0,0,1,0.0,6e-06
179307,1,41,13672,0.0,8e-06
179314,0,0,1,0.0,6e-06
179390,0,0,1,0.0,6e-06
179486,4,9,13672,0.0099,1.8e-05
179601,0,0,1,0.0,6e-06
179676,1,1,3,0.0,2.7e-05
180095,0,0,1,0.0,6e-06
180352,0,0,1,0.0,6e-06
181000,18,728,13672,0.0065,3.4e-05
181697,14,173,13672,0.0082,3.3e-05
182270,0,0,1,0.0,6e-06
182652,1,5,13672,0.0,1.1e-05
183156,0,0,1,0.0,6e-06
183501,12,69,13672,0.0078,3.5e-05
183532,0,0,1,0.0,6e-06
183852,0,0,1,0.0,6e-06
184453,0,0,1,0.0,6e-06
184776,0,0,1,0.0,6e-06
184973,0,0,1,0.0,6e-06
184981,0,0,1,0.0,6e-06
185163,3,1,6,0.0082,3.7e-05
185274,0,0,1,0.0,6e-06
185275,0,0,1,0.0,6e-06
185634,0,0,1,0.0,6e-06
185707,0,0,1,0.0,6e-06
186202,0,0,1,0.0,6e-06
186451,4,297,13672,0.0093,1.1e-05
186508,52,1401,13672,0.0051,7.7e-05
186665,0,0,1,0.0,6e-06
186730,0,0,1,0.0,6e-06
187504,19,18,13672,0.0083,4.3e-05
188294,0,0,1,0.0,6e-06
188351,0,0,1,0.0,6e-06
188375,2,28,13672,0.0,2.3e-05
188476,0,0,1,0.0,6e-06
188993,0,0,1,0.0,6e-06
190499,2,0,3,0.0082,3.6e-05
190517,0,0,1,0.0,6e-06
190750,1,0,2,0.0,3.6e-05
191543,3,397,13672,0.0027,1.4e-05
191790,1,0,2,0.0,3.6e-05
192386,0,0,1,0.0,6e-06
192918,0,0,1,0.0,6e-06
193155,0,0,1,0.0,6e-06
193893,1,1,3,0.0,2.7e-05
193999,1,1,13672,0.0,2.4e-05
194360,0,0,1,0.0,6e-06
194399,0,0,1,0.0,6e-06
195302,0,0,1,0.0,6e-06
195630,0,0,1,0.0,6e-06
196090,2,0,3,0.0082,3.6e-05
196724,0,0,1,0.0,6e-06
197083,1,0,2,0.0,3.6e-05
197146,57,1458,13672,0.0042,5.6e-05
197164,6,41,13672,0.0082,2.4e-05
197203,0,0,1,0.0,6e-06
197337,3,32,13672,0.0,2.4e-05
197441,3,34,13672,0.0,3.3e-05
197881,0,0,1,0.0,6e-06
198056,0,0,1,0.0,6e-06
198757,0,0,1,0.0,6e-06
199281,1,0,2,0.0,3.6e-05
199461,0,0,1,0.0,6e-06
199983,0,0,1,0.0,6e-06
200134,0,0,1,0.0,6e-06
200303,1,0,2,0.0,3.6e-05
200878,0,0,1,0.0,6e-06
200937,0,0,1,0.0,6e-06
201396,0,0,1,0.0,6e-06
201440,0,0,1,0.0,6e-06
202392,0,0,1,0.0,6e-06
202429,0,0,1,0.0,6e-06
202727,0,0,1,0.0,6e-06
202733,16,171,13672,0.0062,4.9e-05
203123,0,0,1,0.0,6e-06
203543,0,0,1,0.0,6e-06
203937,0,0,1,0.0,6e-06
204241,0,0,1,0.0,6e-06
204579,0,0,1,0.0,6e-06
204804,0,0,1,0.0,6e-06
204961,0,0,1,0.0,6e-06
205456,1,1,3,0.0,3.7e-05
205481,1,0,2,0.0,3.6e-05
205492,0,0,1,0.0,6e-06
205527,18,548,13672,0.0092,2.7e-05
205536,1,198,13672,0.0,7e-06
206063,2,1,4,0.0103,4.1e-05
206180,0,0,1,0.0,6e-06
206296,0,0,1,0.0,6e-06
206329,0,0,1,0.0,6e-06
206648,1,1,13672,0.0,1.7e-05
206659,0,0,1,0.0,6e-06
206676,0,0,1,0.0,6e-06
208552,48,1526,13672,0.0088,6.5e-05
208642,0,0,1,0.0,6e-06
209254,0,0,1,0.0,6e-06
209968,0,0,1,0.0,6e-06
209998,0,0,1,0.0,6e-06
210089,0,0,1,0.0,6e-06
210838,0,0,1,0.0,6e-06
210893,0,0,1,0.0,6e-06
211203,0,0,1,0.0,6e-06
211369,0,0,1,0.0,6e-06
211654,0,0,1,0.0,6e-06
212770,0,0,1,0.0,6e-06
213654,0,0,1,0.0,6e-06
213840,0,0,1,0.0,6e-06
213854,0,0,1,0.0,6e-06
213996,4,360,13672,0.0093,1e-05
214076,0,0,1,0.0,6e-06
214132,0,0,1,0.0,6e-06
214148,0,0,1,0.0,6e-06
214187,0,0,1,0.0,6e-06
214527,6,0,7,0.0082,3.6e-05
215156,0,0,1,0.0,6e-06
215456,1,545,13672,0.0,8e-06
216351,0,0,1,0.0,6e-06
216506,7,541,13672,0.0083,3e-05
216660,0,0,1,0.0,6e-06
216821,1,0,2,0.0,3.6e-05
216985,0,0,1,0.0,6e-06
217017,0,0,1,0.0,6e-06
217236,0,0,1,0.0,6e-06
217819,0,0,1,0.0,6e-06
217911,1,0,2,0.0,3.6e-05
218064,0,0,1,0.0,6e-06
219268,0,0,1,0.0,6e-06
219283,0,0,1,0.0,6e-06
220124,0,0,1,0.0,6e-06
220855,0,0,1,0.0,6e-06
221423,19,119,13672,0.0076,4e-05
221608,0,0,1,0.0,6e-06
222009,84,1497,13672,0.0063,4.9e-05
222549,0,0,1,0.0,6e-06
222586,0,0,1,0.0,6e-06
223039,0,0,1,0.0,6e-06
223512,0,0,1,0.0,6e-06
224608,0,0,1,0.0,6e-06
224622,0,0,1,0.0,6e-06
225246,0,0,1,0.0,6e-06
225699,0,0,1,0.0,6e-06
225760,0,0,1,0.0,6e-06
226398,20,86,13672,0.0102,5.3e-05
226421,1,0,2,0.0,3.6e-05
226596,0,0,1,0.0,6e-06
226952,0,0,1,0.0,6e-06
227187,0,0,1,0.0,6e-06
227584,0,0,1,0.0,6e-06
227599,8,162,13672,0.0116,1.9e-05
228057,0,0,1,0.0,6e-06
228496,0,0,1,0.0,6e-06
229119,2,0,3,0.0082,3.6e-05
229243,1,0,2,0.0,3.6e-05
229478,0,0,1,0.0,6e-06
229998,0,0,1,0.0,6e-06
230439,13,549,13672,0.0047,5.1e-05
230774,0,0,1,0.0,6e-06
230822,2,53,13672,0.0,2.2e-05
231295,0,0,1,0.0,6e-06
231824,0,0,1,0.0,6e-06
232137,0,0,1,0.0,6e-06
232173,2,71,13672,0.0,1.8e-05
232587,0,0,1,0.0,6e-06
232656,0,0,1,0.0,6e-06
232726,0,0,1,0.0,6e-06
232737,0,0,1,0.0,6e-06
233960,0,0,1,0.0,6e-06
234081,1,18,13672,0.0,1.1e-05
234084,0,0,1,0.0,6e-06
234498,0,0,1,0.0,6e-06
234544,3,50,13672,0.0231,1.9e-05
234768,0,0,1,0.0,6e-06
234906,0,0,1,0.0,6e-06
234966,0,0,1,0.0,6e-06
235140,0,0,1,0.0,6e-06
235146,0,0,1,0.0,6e-06
235311,0,0,1,0.0,6e-06
235573,2,0,3,0.0,5.5e-05
235655,0,0,1,0.0,6e-06
235877,0,0,1,0.0,6e-06
236154,1,6,13672,0.0,1.4e-05
236293,0,0,1,0.0,6e-06
236708,0,0,1,0.0,6e-06
237032,1,0,2,0.0,3.6e-05
237273,0,0,1,0.0,6e-06
237732,0,0,1,0.0,6e-06
237901,0,0,1,0.0,6e-06
238199,29,934,13672,0.0032,6.7e-05
238395,11,46,13672,0.0068,4.8e-05
238456,0,0,1,0.0,6e-06
238633,0,0,1,0.0,6e-06
238678,85,1752,13672,0.0108,0.000119
238851,0,0,1,0.0,6e-06
239123,0,0,1,0.0,6e-06
239171,0,0,1,0.0,6e-06
239250,0,0,1,0.0,6e-06
239459,0,0,1,0.0,6e-06
239512,0,0,1,0.0,6e-06
239750,0,0,1,0.0,6e-06
240171,0,0,1,0.0,6e-06
240697,0,0,1,0.0,6e-06
240796,0,0,1,0.0,6e-06
240840,0,0,1,0.0,6e-06
240884,2,1,4,0.0082,3.5e-05
241023,0,0,1,0.0,6e-06
241320,0,0,1,0.0,6e-06
241410,0,0,1,0.0,6e-06
241495,23,120,13672,0.0082,3.8e-05
241977,0,0,1,0.0,6e-06
242115,0,0,1,0.0,6e-06
242613,0,0,1,0.0,6e-06
243467,1,0,2,0.0,3.6e-05
243554,3,26,13672,0.0027,2.1e-05
243756,0,0,1,0.0,6e-06
244144,0,0,1,0.0,6e-06
244412,3,25,13672,0.0082,2.2e-05
244684,0,0,1,0.0,6e-06
245219,0,0,1,0.0,6e-06
245382,0,0,1,0.0,6e-06
245597,5,0,6,0.0082,3.6e-05
245762,0,0,1,0.0,6e-06
246788,0,0,1,0.0,6e-06
246838,0,0,1,0.0,6e-06
247138,0,0,1,0.0,6e-06
247337,0,0,1,0.0,6e-06
247472,1,0,2,0.0,3.6e-05
247830,0,0,1,0.0,6e-06
248092,3,102,13672,0.0027,1.2e-05
248093,1,0,2,0.0,3.6e-05
248119,45,1341,13672,0.0084,3.6e-05
248215,1,0,2,0.0,3.6e-05
248461,0,0,1,0.0,6e-06
248468,0,0,1,0.0,6e-06
248895,0,0,1,0.0,6e-06
248919,0,0,1,0.0,6e-06
249174,33,76,13672,0.0082,4.2e-05
249457,1,0,2,0.0,3.6e-05
249604,0,0,1,0.0,6e-06
249799,44,593,13672,0.0079,4.7e-05
250036,1,0,2,0.0,3.6e-05
250120,0,0,1,0.0,6e-06
250425,0,0,1,0.0,6e-06
250985,1,0,2,0.0,3.6e-05
251124,0,0,1,0.0,6e-06
252055,1,1,13672,0.0,2e-05
252313,1,0,2,0.0,3.6e-05
252383,0,0,1,0.0,6e-06
252392,0,0,1,0.0,6e-06
252674,0,0,1,0.0,6e-06
253109,0,0,1,0.0,6e-06
253271,0,0,1,0.0,6e-06
253553,0,0,1,0.0,6e-06
253568,0,0,1,0.0,6e-06
253791,0,0,1,0.0,6e-06
253825,0,0,1,0.0,6e-06
253922,0,0,1,0.0,6e-06
254696,0,0,1,0.0,6e-06
254718,0,0,1,0.0,6e-06
254920,6,1,8,0.0082,3.7e-05
255033,0,0,1,0.0,6e-06
255036,0,0,1,0.0,6e-06
255184,2,8,13672,0.0103,1.7e-05
255731,27,256,13672,0.0072,5.1e-05
255878,0,0,1,0.0,6e-06
256406,0,0,1,0.0,6e-06
256854,0,0,1,0.0,6e-06
257706,21,807,13672,0.0076,3e-05
257876,0,0,1,0.0,6e-06
258553,0,0,1,0.0,6e-06
259132,0,0,1,0.0,6e-06
259322,0,0,1,0.0,6e-06
259604,0,0,1,0.0,6e-06
259830,2,0,3,0.0082,3.6e-05
259977,0,0,1,0.0,6e-06
260266,1,1,3,0.0,4.4e-05
261416,0,0,1,0.0,6e-06
261656,0,0,1,0.0,6e-06
262609,0,0,1,0.0,6e-06
262686,0,0,1,0.0,6e-06
262691,0,0,1,0.0,6e-06
263081,0,0,1,0.0,6e-06
263128,0,0,1,0.0,6e-06
263389,1,0,2,0.0,3.6e-05
263676,1,0,2,0.0,3.6e-05
263793,1,0,2,0.0,3.6e-05
264865,0,0,1,0.0,6e-06
265348,40,1229,13672,0.0088,2.6e-05
266029,0,0,1,0.0,6e-06
267072,2,0,3,0.0082,3.6e-05
267555,28,603,13672,0.0083,4.4e-05
267722,1,0,2,0.0,3.6e-05
268332,1,0,2,0.0,3.6e-05
268380,0,0,1,0.0,6e-06
268793,0,0,1,0.0,6e-06
269203,0,0,1,0.0,6e-06
269795,0,0,1,0.0,6e-06
269854,0,0,1,0.0,6e-06
270621,1,0,2,0.0,3.6e-05
270847,0,0,1,0.0,6e-06
271178,0,0,1,0.0,6e-06
271792,1,47,13672,0.0,7e-06
272051,0,0,1,0.0,6e-06
272498,0,0,1,0.0,6e-06
272581,0,0,1,0.0,6e-06
272708,4,22,13672,0.0,4.4e-05
273706,0,0,1,0.0,6e-06
273707,0,0,1,0.0,6e-06
274499,0,0,1,0.0,6e-06
275406,1,0,2,0.0,3.6e-05
275738,0,0,1,0.0,6e-06
276569,0,0,1,0.0,6e-06
277295,1,184,13672,0.0,7e-06
277518,0,0,1,0.0,6e-06
277920,0,0,1,0.0,6e-06
277934,4,11,13672,0.0041,2.6e-05
278029,239,2176,13672,0.0087,0.000152
278497,0,0,1,0.0,6e-06
278981,0,0,1,0.0,6e-06
279157,1,0,2,0.0,3.6e-05
280733,0,0,1,0.0,6e-06
281129,10,40,13672,0.0066,4e-05
281803,0,0,1,0.0,6e-06
281909,3,23,13672,0.0055,3.5e-05
282004,0,0,1,0.0,6e-06
283694,0,0,1,0.0,6e-06
283790,0,0,1,0.0,6e-06
284719,0,0,1,0.0,6e-06
284946,0,0,1,0.0,6e-06
285607,0,0,1,0.0,6e-06
286279,0,0,1,0.0,6e-06
286758,0,0,1,0.0,6e-06
286997,1,0,2,0.0,3.6e-05
287063,0,0,1,0.0,6e-06
287511,0,0,1,0.0,6e-06
288150,0,0,1,0.0,6e-06
288458,0,0,1,0.0,6e-06
288656,2,5,9,0.0,3.3e-05
288737,0,0,1,0.0,6e-06
289066,0,0,1,0.0,6e-06
289222,0,0,1,0.0,6e-06
289282,0,0,1,0.0,6e-06
289604,0,0,1,0.0,6e-06
289667,21,36,13672,0.0077,4.3e-05
290451,0,0,1,0.0,6e-06
291311,0,0,1,0.0,6e-06
291440,0,0,1,0.0,6e-06
291588,0,0,1,0.0,6e-06
291657,1,31,13672,0.0,8e-06
292296,0,0,1,0.0,6e-06
292373,1,3,13672,0.0,1.4e-05
292415,0,0,1,0.0,6e-06
292811,0,0,1,0.0,6e-06
292829,67,1974,13672,0.0032,6.6e-05
293038,0,0,1,0.0,6e-06
293095,0,0,1,0.0,6e-06
293125,0,0,1,0.0,6e-06
293384,23,690,13672,0.0083,3e-05
293933,1,0,2,0.0,3.6e-05
294868,1,3,13672,0.0,2e-05
295110,0,0,1,0.0,6e-06
295130,0,0,1,0.0,6e-06
295134,0,0,1,0.0,6e-06
295372,3,44,13672,0.0082,2e-05
295412,2,0,3,0.0,5.5e-05
295871,0,0,1,0.0,6e-06
296434,0,0,1,0.0,6e-06
297123,2,165,13672,0.0082,8e-06
297566,0,0,1,0.0,6e-06
297632,11,142,13672,0.0082,2.8e-05
298050,0,0,1,0.0,6e-06
298051,0,0,1,0.0,6e-06
298320,0,0,1,0.0,6e-06
299366,0,0,1,0.0,6e-06
299554,10,150,13672,0.004,3.3e-05
300428,0,0,1,0.0,6e-06
301100,0,0,1,0.0,6e-06
301181,1,0,2,0.0,3.6e-05
301489,0,0,1,0.0,6e-06
301618,4,23,13672,0.0082,3.5e-05
301697,18,5,13672,0.0082,3.9e-05
301970,1,14,13672,0.0,9e-06
302193,62,1445,13672,0.0058,4.2e-05
302202,10,55,13672,0.0086,3.3e-05
302612,0,0,1,0.0,6e-06
303040,0,0,1,0.0,6e-06
303679,0,0,1,0.0,6e-06
303802,6,15,13672,0.0,6.8e-05
304101,0,0,1,0.0,6e-06
304433,4,10,13672,0.0,5.1e-05
304987,0,0,1,0.0,6e-06
305140,4,437,13672,0.0422,1e-05
305216,0,0,1,0.0,6e-06
305367,0,0,1,0.0,6e-06
305373,1,64,13672,0.0,7e-06
305637,0,0,1,0.0,6e-06
305991,0,0,1,0.0,6e-06
306219,0,0,1,0.0,6e-06
306328,1,7,13672,0.0,1.3e-05
306664,32,720,13672,0.0083,2.4e-05
306756,1,0,2,0.0,3.6e-05
306936,0,0,1,0.0,6e-06
307161,0,0,1,0.0,6e-06
307579,0,0,1,0.0,6e-06
307823,1,491,13672,0.0,7e-06
308524,0,0,1,0.0,6e-06
308955,0,0,1,0.0,6e-06
309091,0,0,1,0.0,6e-06
309229,26,200,13672,0.0064,5e-05
309307,0,0,1,0.0,6e-06
309310,0,0,1,0.0,6e-06
309468,0,0,1,0.0,6e-06
309494,7,141,13672,0.0088,1.6e-05
309690,0,0,1,0.0,6e-06
309943,0,0,1,0.0,6e-06
309949,0,0,1,0.0,6e-06
310053,1,0,2,0.0,3.6e-05
310228,2,3,6,0.0,3.9e-05
310473,0,0,1,0.0,6e-06
310528,0,0,1,0.0,6e-06
310582,1,0,2,0.0,3.6e-05
311150,73,2321,13672,0.0046,7.4e-05
311430,15,120,13672,0.0057,4.6e-05
311800,1,0,2,0.0,3.6e-05
313390,0,0,1,0.0,6e-06
313727,1,5,13672,0.0,1.3e-05
314091,2,1,4,0.0,4.7e-05
315202,1,0,2,0.0,3.6e-05
315337,0,0,1,0.0,6e-06
315712,0,0,1,0.0,6e-06
315998,1,52,13672,0.0,8e-06
317352,0,0,1,0.0,6e-06
317600,0,0,1,0.0,6e-06
318726,0,0,1,0.0,6e-06
319008,0,0,1,0.0,6e-06
319557,0,0,1,0.0,6e-06
319562,0,0,1,0.0,6e-06
319575,0,0,1,0.0,6e-06
320046,1,42,13672,0.0,7e-06
320102,5,3,13672,0.0082,3.4e-05
320256,35,564,13672,0.0082,4e-05
320465,48,1586,13672,0.0074,3.3e-05
320482,1,0,2,0.0,3.6e-05
321155,0,0,1,0.0,6e-06
321276,1,0,2,0.0,3.6e-05
321342,1,0,2,0.0,3.6e-05
321344,0,0,1,0.0,6e-06
321816,0,0,1,0.0,6e-06
322136,0,0,1,0.0,6e-06
322777,0,0,1,0.0,6e-06
323277,0,0,1,0.0,6e-06
323492,0,0,1,0.0,6e-06
323546,1,0,2,0.0,3.6e-05
323881,12,12,13672,0.0082,3.7e-05
323984,0,0,1,0.0,6e-06
324017,0,0,1,0.0,6e-06
324200,0,0,1,0.0,6e-06
324295,59,1092,13672,0.0092,6e-05
324328,14,6,13672,0.0084,3.2e-05
324478,0,0,1,0.0,6e-06
324596,0,0,1,0.0,6e-06
325858,1,0,2,0.0,3.6e-05
326387,0,0,1,0.0,6e-06
327768,1,0,2,0.0,3.6e-05
327820,0,0,1,0.0,6e-06
328345,0,0,1,0.0,6e-06
328561,61,609,13672,0.0051,7.7e-05
328581,0,0,1,0.0,6e-06
329117,0,0,1,0.0,6e-06
329148,0,0,1,0.0,6e-06
329284,0,0,1,0.0,6e-06
329489,11,18,13672,0.0051,5.1e-05
330548,4,2,8,0.0041,5.4e-05
330948,0,0,1,0.0,6e-06
331211,3,3,13672,0.0082,3e-05
331448,2,0,3,0.0,5.5e-05
331495,10,42,13672,0.0082,2.8e-05
331571,0,0,1,0.0,6e-06
331882,0,0,1,0.0,6e-06
332599,0,0,1,0.0,6e-06
332929,44,1517,13672,0.0075,5.2e-05
333030,19,113,13672,0.0082,3.6e-05
333116,91,660,13672,0.005,0.000138
333708,1,0,2,0.0,3.6e-05
333758,10,47,13672,0.0083,3.1e-05
334213,1,0,2,0.0,3.6e-05
335545,0,0,1,0.0,6e-06
336762,0,0,1,0.0,6e-06
337019,0,0,1,0.0,6e-06
337074,1,8,13672,0.0,1.4e-05
337439,0,0,1,0.0,6e-06
338246,0,0,1,0.0,6e-06
338315,6,406,13672,0.0066,2.7e-05
338328,0,0,1,0.0,6e-06
338719,0,0,1,0.0,6e-06
339116,0,0,1,0.0,6e-06
339429,0,0,1,0.0,6e-06
340259,0,0,1,0.0,6e-06
340415,0,0,1,0.0,6e-06
340783,9,154,13672,0.0065,2.5e-05
341262,0,0,1,0.0,6e-06
341412,1,0,2,0.0,3.6e-05
341794,0,0,1,0.0,6e-06
342436,0,0,1,0.0,6e-06
342476,0,0,1,0.0,6e-06
342705,0,0,1,0.0,6e-06
342862,0,0,1,0.0,6e-06
343078,0,0,1,0.0,6e-06
343534,0,0,1,0.0,6e-06
343636,96,2226,13672,0.002,0.000129
343726,0,0,1,0.0,6e-06
343727,0,0,1,0.0,6e-06
343936,2,7,13672,0.0082,2.2e-05
344243,0,0,1,0.0,6e-06
344320,0,0,1,0.0,6e-06
344579,1,5,13672,0.0,1.1e-05
344606,2,0,3,0.0082,3.6e-05
345071,0,0,1,0.0,6e-06
345247,0,0,1,0.0,6e-06
347562,0,0,1,0.0,6e-06
348293,0,0,1,0.0,6e-06
348549,0,0,1,0.0,6e-06
348635,0,0,1,0.0,6e-06
349386,0,0,1,0.0,6e-06
354701,0,0,1,0.0,6e-06
354750,0,0,1,0.0,6e-06
354840,0,0,1,0.0,6e-06
354853,0,0,1,0.0,6e-06
354872,0,0,1,0.0,6e-06
355077,0,0,1,0.0,6e-06
355430,0,0,1,0.0,6e-06
355627,0,0,1,0.0,6e-06
356547,0,0,1,0.0,6e-06
356612,0,0,1,0.0,6e-06
356946,0,0,1,0.0,6e-06
357054,31,179,13672,0.0082,4.6e-05
357397,0,0,1,0.0,6e-06
357706,7,6,13672,0.0083,4.2e-05
358319,4,15,13672,0.0086,2.1e-05
358342,0,0,1,0.0,6e-06
358385,0,0,1,0.0,6e-06
358439,68,1424,13672,0.0038,0.000102
358833,0,0,1,0.0,6e-06
359095,1,1,13672,0.0,2.1e-05
359187,5,35,13672,0.0016,4.8e-05
359351,0,0,1,0.0,6e-06
359552,0,0,1,0.0,6e-06
359613,0,0,1,0.0,6e-06
359789,0,0,1,0.0,6e-06
359916,0,0,1,0.0,6e-06
359920,1,0,2,0.0,3.6e-05
359953,0,0,1,0.0,6e-06
360208,0,0,1,0.0,6e-06
360275,0,0,1,0.0,6e-06
360625,0,0,1,0.0,6e-06
360907,0,0,1,0.0,6e-06
361372,0,0,1,0.0,6e-06
361575,2,2,13672,0.0082,2.7e-05
361642,10,47,13672,0.0083,3.1e-05
361713,0,0,1,0.0,6e-06
361936,0,0,1,0.0,6e-06
361958,0,0,1,0.0,6e-06
362028,3,0,4,0.0027,5.3e-05
362176,2,12,13672,0.0082,2e-05
362333,0,0,1,0.0,6e-06
362361,0,0,1,0.0,6e-06
362709,0,0,1,0.0,6e-06
362971,0,0,1,0.0,6e-06
363119,0,0,1,0.0,6e-06
363375,0,0,1,0.0,6e-06
364001,0,0,1,0.0,6e-06
364236,0,0,1,0.0,6e-06
364258,1,0,2,0.0,3.6e-05
364334,0,0,1,0.0,6e-06
364449,0,0,1,0.0,6e-06
364710,0,0,1,0.0,6e-06
364731,0,0,1,0.0,6e-06
364746,0,0,1,0.0,6e-06
364765,0,0,1,0.0,6e-06
364868,0,0,1,0.0,6e-06
364931,1,282,13672,0.0,8e-06
364934,0,0,1,0.0,6e-06
365017,0,0,1,0.0,6e-06
365283,1,1,13672,0.0,2.1e-05
365497,0,0,1,0.0,6e-06
365927,1,0,2,0.0,3.6e-05
366028,0,0,1,0.0,6e-06
366128,1,7,13672,0.0,3.3e-05
366246,0,0,1,0.0,6e-06
366343,0,0,1,0.0,6e-06
366395,0,0,1,0.0,6e-06
366509,0,0,1,0.0,6e-06
366564,0,0,1,0.0,6e-06
366694,0,0,1,0.0,6e-06
366848,0,0,1,0.0,6e-06
366880,0,0,1,0.0,6e-06
366953,0,0,1,0.0,6e-06
367004,1,0,2,0.0,3.6e-05
367491,0,0,1,0.0,6e-06
367936,0,0,1,0.0,6e-06
368421,0,0,1,0.0,6e-06
368922,2,3,11,0.0103,3.8e-05
369383,0,0,1,0.0,6e-06
369590,1,0,2,0.0,3.6e-05
369886,0,0,1,0.0,6e-06
370042,0,0,1,0.0,6e-06
370202,29,602,13672,0.0077,5.1e-05
370244,0,0,1,0.0,6e-06
370477,0,0,1,0.0,6e-06
370688,0,0,1,0.0,6e-06
370745,0,0,1,0.0,6e-06
370793,0,0,1,0.0,6e-06
370921,0,0,1,0.0,6e-06
370955,0,0,1,0.0,6e-06
371034,0,0,1,0.0,6e-06
371047,1,0,2,0.0,3.6e-05
371194,0,0,1,0.0,6e-06
371393,0,0,1,0.0,6e-06
371514,0,0,1,0.0,6e-06
371680,0,0,1,0.0,6e-06
371765,0,0,1,0.0,6e-06
371847,0,0,1,0.0,6e-06
372140,49,968,13672,0.0123,8.3e-05
372422,0,0,1,0.0,6e-06
372999,0,0,1,0.0,6e-06
373026,0,0,1,0.0,6e-06
373057,0,0,1,0.0,6e-06
373111,0,0,1,0.0,6e-06
373203,20,256,13672,0.0082,3e-05
373528,15,18,13672,0.0082,4.1e-05
373650,0,0,1,0.0,6e-06
374096,0,0,1,0.0,6e-06
374143,0,0,1,0.0,6e-06
374158,0,0,1,0.0,6e-06
374379,0,0,1,0.0,6e-06
374462,14,117,13672,0.0084,3.2e-05
374634,0,0,1,0.0,6e-06
374838,0,0,1,0.0,6e-06
374969,0,0,1,0.0,6e-06
375182,6,0,7,0.0082,3.6e-05
375312,0,0,1,0.0,6e-06
375545,0,0,1,0.0,6e-06
376090,0,0,1,0.0,6e-06
376898,0,0,1,0.0,6e-06
376927,7,200,13672,0.009,1.5e-05
376984,0,0,1,0.0,6e-06
377111,0,0,1,0.0,6e-06
377820,0,0,1,0.0,6e-06
377865,0,0,1,0.0,6e-06
